NHS England Region,Code,Name,Up to 01-Mar-20,Awaiting verification,Total,date,num_deaths,sum_deaths_rolling_week
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-18,1.0,12.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-19,0.0,11.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-20,1.0,11.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-21,1.0,11.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-22,2.0,11.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-23,0.0,7.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-24,2.0,7.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-25,1.0,7.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-26,0.0,7.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-27,0.0,6.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-28,0.0,5.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-29,0.0,3.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-30,0.0,3.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-05-31,2.0,3.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-01,0.0,2.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-02,1.0,3.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-03,0.0,3.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-04,0.0,3.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-05,0.0,3.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-06,0.0,3.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-07,1.0,2.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-08,0.0,2.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-09,0.0,1.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-10,0.0,1.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-11,0.0,1.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-12,0.0,1.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-13,1.0,2.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-14,0.0,1.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-15,0.0,1.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-16,0.0,1.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-17,0.0,1.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-18,0.0,1.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-19,1.0,2.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-20,0.0,1.0
North East and Yorkshire,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,325.0,2020-06-21,0.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-01,0.0,
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-02,0.0,
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-03,0.0,
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-04,0.0,
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-05,0.0,
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-06,0.0,
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-07,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-08,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-09,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-10,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-11,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-12,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-13,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-14,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-15,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-16,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-17,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-18,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-19,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-20,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-21,1.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-22,0.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-23,1.0,2.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-24,1.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-25,1.0,4.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-26,1.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-27,0.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-28,1.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-29,1.0,6.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-30,2.0,7.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-03-31,2.0,8.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-01,1.0,8.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-02,3.0,10.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-03,1.0,11.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-04,6.0,16.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-05,7.0,22.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-06,5.0,25.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-07,2.0,25.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-08,6.0,30.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-09,3.0,30.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-10,1.0,30.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-11,1.0,25.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-12,5.0,23.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-13,3.0,21.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-14,4.0,23.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-15,2.0,19.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-16,6.0,22.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-17,2.0,23.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-18,2.0,24.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-19,4.0,23.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-20,4.0,24.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-21,4.0,24.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-22,0.0,22.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-23,0.0,16.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-24,3.0,17.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-25,0.0,15.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-26,0.0,11.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-27,6.0,13.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-28,1.0,10.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-29,1.0,11.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-04-30,0.0,11.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-01,2.0,10.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-02,1.0,11.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-03,1.0,12.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-04,1.0,7.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-05,0.0,6.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-06,1.0,6.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-07,1.0,7.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-08,0.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-09,0.0,4.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-10,0.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-11,1.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-12,0.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-13,1.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-14,1.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-15,1.0,4.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-16,1.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-17,0.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-18,0.0,4.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-19,0.0,4.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-20,1.0,4.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-21,2.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-22,0.0,4.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-23,2.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-24,0.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-25,0.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-26,0.0,5.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-27,0.0,4.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-28,1.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-29,0.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-30,1.0,2.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-05-31,1.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-01,0.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-02,1.0,4.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-03,0.0,4.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-04,0.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-05,0.0,3.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-06,0.0,2.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-07,0.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-08,0.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-09,1.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-10,0.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-11,0.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-12,0.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-13,0.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-14,0.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-15,0.0,1.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-16,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-17,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-18,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-19,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-20,0.0,0.0
Midlands,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,116.0,2020-06-21,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-01,0.0,
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-02,0.0,
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-03,0.0,
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-04,0.0,
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-05,0.0,
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-06,0.0,
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-07,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-08,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-09,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-10,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-11,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-12,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-13,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-14,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-15,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-16,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-17,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-18,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-19,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-20,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-21,0.0,0.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-22,2.0,2.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-23,2.0,4.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-24,1.0,5.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-25,2.0,7.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-26,1.0,8.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-27,2.0,10.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-28,2.0,12.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-29,3.0,13.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-30,4.0,15.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-03-31,3.0,17.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-01,8.0,23.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-02,4.0,26.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-03,6.0,30.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-04,3.0,31.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-05,6.0,34.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-06,5.0,35.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-07,14.0,46.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-08,13.0,51.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-09,6.0,53.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-10,7.0,54.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-11,7.0,58.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-12,8.0,60.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-13,3.0,58.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-14,3.0,47.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-15,4.0,38.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-16,3.0,35.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-17,0.0,28.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-18,3.0,24.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-19,1.0,17.0
East Of England,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,224.0,2020-04-20,6.0,20.0
